일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),평균일강수량(mm),일사합,최대전력(MW),요일,전력사용량(kwh),코스피,공휴일/국경일,평일/주말,미세먼지,최저기온(℃),최고기온(℃),평균 현지기압(hPa),평균지면온도(℃),합계 소형증발량(mm),전력,소비계수,평균전력사용량
 2016-08-14,29.1,1.7,75,1,17,67993,일,17.97298799,2092.09,0,1,37,27.3,31.8,994.8,33.2,3.7,14.47126619,1044,17.21550574
 2016-08-15,28.5,1.5,76,2.6,17.29,71947,월,17.97298799,2092.09,1,0,37,25.8,34,992.1,35.9,6.1,15.31281439,974,18.45275974
 2016-08-16,27.9,1.5,73,4,18.65,83068,화,17.97298799,2047.76,0,0,41,26.2,34.9,991.6,35,4.4,17.6797485,988,18.19128339
 2016-08-17,27.7,1.4,74,0.7,19.14,83296,수,17.97298799,2043.75,0,0,31,25.1,34.7,993.6,36.4,6.4,17.7282748,988,18.19128339
 2016-08-18,28,1.5,74,0.4,17.73,83742,목,17.97298799,2055.47,0,0,47,26.2,34.3,995.6,33.5,4.4,17.82319906,988,18.19128339
 2016-08-19,28.2,1.5,73,0.4,16.95,82770,금,17.97298799,2056.24,0,0,52,26.6,33.2,996.6,33.7,3.4,17.61632378,988,18.19128339
 2016-08-20,28.3,1.6,70,0.1,18.88,72886,토,17.97298799,2092.09,0,1,30,26.5,34.9,996.4,29.6,5.1,15.51266612,1038,17.31501733
 2016-08-21,27.9,1.6,69,0.2,17.86,67470,일,17.97298799,2092.09,0,1,24,26.9,36.6,996.3,33.8,6.8,14.35995367,1044,17.21550574
 2016-08-22,28,1.6,72,1.2,19.85,83731,월,17.97298799,2042.16,0,0,25,25.8,36.3,996.1,35,7.3,17.82085788,974,18.45275974
 2016-08-23,27.3,1.8,74,1.8,16.15,82564,화,17.97298799,2049.93,0,0,34,26,33,996.4,29.5,3.7,17.57247984,988,18.19128339
 2016-08-24,27.3,1.6,68,0,19.05,81362,수,17.97298799,2043.76,0,0,34,26.4,32.9,996.9,29.4,5,17.3166526,988,18.19128339
 2016-08-25,27.2,1.6,70,2.1,16.97,81780,목,17.97298799,2042.92,0,0,26,24,32.2,995.4,28.9,4.3,17.40561748,988,18.19128339
 2016-08-26,21.9,2.3,80,11.3,8.85,71673,금,17.97298799,2037.5,0,0,22,19.5,28.2,999.1,23.8,8.1,15.25449769,988,18.19128339
 2016-08-27,22,2.4,65,0.6,17.4,61325,토,17.97298799,2092.09,0,1,21,16.9,29.7,999.5,25.4,7.8,13.05208476,1038,17.31501733
 2016-08-28,19.6,2.3,83,22.8,7.96,55005,일,17.97298799,2092.09,0,1,16,18.3,24.5,995.8,23.7,4,11.70696979,1044,17.21550574
 2016-08-29,20.5,2.4,69,3,15.88,67384,월,17.97298799,2032.35,0,0,22,17.4,27.1,992.1,23.5,5.3,14.34164989,974,18.45275974
 2016-08-30,20.7,3.1,70,1,10.85,66987,화,17.97298799,2039.74,0,0,33,17.9,24.5,982.4,23.1,4.5,14.25715454,988,18.19128339
 2016-08-31,21.8,4.1,67,7.8,10.09,66093,수,17.97298799,2034.65,0,0,33,16.1,19.2,981,18.1,1.4,14.06688036,988,18.19128339
 2016-09-01,24.6,2.8,70,2,17.12,72151,목,15.53134785,2032.72,0,0,44,15.8,28.6,990.5,21.8,5.5,15.35623266,982,15.81603651
 2016-09-02,21.4,1.9,87,28.9,8.77,70674,금,15.53134785,2038.31,0,0,40,20.6,29,996.8,25.5,5.3,15.04187588,982,15.81603651
 2016-09-03,22.9,1.4,86,20.5,12.03,62793,토,15.53134785,2092.09,0,1,24,20.4,28.6,998.8,25,2.9,13.36452602,1019,15.24175451
 2016-09-04,24.6,1.4,84,2.1,11.65,59979,일,15.53134785,2092.09,0,1,24,22.1,29.6,1001,26,3.5,12.76560933,1043,14.89103341
 2016-09-05,24.6,1.2,85,1.3,12.98,75299,월,15.53134785,2060.08,0,0,29,23,31.1,999.7,28.6,4.8,16.02623613,"1,005",15.45407746
 2016-09-06,23.6,1.1,83,0,11.14,74763,화,15.53134785,2066.53,0,0,54,21,29,999,26.5,4.4,15.91215676,982,15.81603651
 2016-09-07,23.1,1.2,80,1.3,10.32,74096,수,15.53134785,2061.88,0,0,69,20.9,28.6,996.3,27,3.5,15.77019605,982,15.81603651
 2016-09-08,22.7,1.4,79,3.2,15.11,72779,목,15.53134785,2063.73,0,0,46,21.5,26.5,996.9,23.3,2.5,15.48989282,982,15.81603651
 2016-09-09,22.8,1.4,79,1.4,16.27,72942,금,15.53134785,2037.87,0,0,35,19.7,29.3,999.8,25.5,4.9,15.52458486,982,15.81603651
 2016-09-10,22.4,1.2,82,5.1,11.83,64267,토,15.53134785,2092.09,0,1,37,20,29.1,1002.2,26.4,3.9,13.6782443,1019,15.24175451
 2016-09-11,22.8,1.2,81,1.2,12.2,59361,일,15.53134785,2092.09,0,1,36,22.1,28.2,1004.6,25.6,3.4,12.63407751,1043,14.89103341
 2016-09-12,21.7,1.3,85,7.8,10.08,70245,월,15.53134785,1991.48,0,0,26,21.4,27.5,1006.4,23.6,3.4,14.95056982,1005,15.45407746
 2016-09-13,22.4,1.4,79,0,16.79,67051,화,15.53134785,1999.36,0,0,20,19.6,30.8,1007.8,25.6,4.9,14.27077595,982,15.81603651
 2016-09-14,22.6,1.2,80,0,13.31,50931,수,15.53134785,2092.09,1,0,32,21.4,28.9,1007.4,27.8,3.9,10.83988144,982,15.81603651
 2016-09-15,22.6,1.1,81,0,14.87,48036,목,15.53134785,2092.09,1,0,35,18.8,29.5,1006.4,26.5,4.1,10.22372513,982,15.81603651
 2016-09-16,22.1,1,86,5,8.08,51254,금,15.53134785,2092.09,1,0,41,20.4,29.5,1004.6,26.4,3.9,10.90862703,982,15.81603651
 2016-09-17,20.5,2.1,91,85.6,5.49,52183,토,15.53134785,2092.09,0,1,31,18.5,28.2,1001.5,23.1,5.9,11.10635041,1019,15.24175451
 2016-09-18,20.3,2.2,85,6.5,8.07,55063,일,15.53134785,2092.09,0,1,26,20.2,28.3,1001.7,24.7,6.1,11.7193142,1043,14.89103341
 2016-09-19,20.2,2.7,72,0.2,11.83,66807,월,15.53134785,2015.78,0,0,19,18.2,27.8,1003.1,25.7,6.7,14.2188443,1005,15.45407746
 2016-09-20,18.8,2.6,62,0,18.69,65571,화,15.53134785,2025.71,0,0,23,15.4,26.8,1007,24.8,7.4,13.95578068,982,15.81603651
 2016-09-21,18.4,1.6,69,0,14.64,65243,수,15.53134785,2035.99,0,0,33,14.3,25.3,1011,22.9,5.6,13.88597091,982,15.81603651
 2016-09-22,19.4,1.4,74,0,13.78,66526,목,15.53134785,2049.7,0,0,34,17.5,27.2,1008.2,26,4.9,14.15903776,982,15.81603651
 2016-09-23,19.7,1.2,77,0,16.72,67087,금,15.53134785,2054.07,0,0,44,16.4,27.9,1007,24.6,4.4,14.278438,982,15.81603651
 2016-09-24,20.4,1.2,77,0,16.38,59413,토,15.53134785,2092.09,0,1,51,16.5,28.9,1006.2,25.5,4.4,12.64514492,1019,15.24175451
 2016-09-25,20.7,1,79,0,11.03,55864,일,15.53134785,2092.09,0,1,42,18.6,29.7,1006.7,26.6,4.3,11.88979475,1043,14.89103341
 2016-09-26,21.7,1.1,83,2.2,8.85,68737,월,15.53134785,2047.11,0,0,37,19.7,28.9,1006.1,26.2,4.1,14.62961517,1005,15.45407746
 2016-09-27,22.7,1.1,89,5.4,8.26,69576,화,15.53134785,2062.82,0,0,29,19.1,23.8,1006.3,21.5,1,14.80818344,982,15.81603651
 2016-09-28,21.3,1.4,88,7.6,4.94,68539,수,15.53134785,2053.06,0,0,30,18.7,21.8,1005.2,20.7,1.8,14.58747391,982,15.81603651
 2016-09-29,19.1,2,81,1.3,5.96,66486,목,15.53134785,2068.72,0,0,22,18.2,24.8,1006.2,21.3,4.2,14.15052438,982,15.81603651
 2016-09-30,17.8,1.1,89,13,5.12,65346,금,15.53134785,2043.63,0,0,27,17.7,23.5,1005.3,20.9,2.3,13.90789288,982,15.81603651
 2016-10-01,19.1,1,89,2.4,6.57,57724,토,11.94273,2092.09,0,1,38,17.5,25.6,1007.7,21.8,2.9,12.2856672,1009,11.83620416
 2016-10-02,20.8,1.6,87,6.1,6.72,54396,일,11.94273,2092.09,0,1,29,16.7,22.4,1003.7,18.6,1.4,11.57735349,1037,11.51661524
 2016-10-03,22.6,1.6,88,9.6,9.58,59881,월,11.94273,2092.09,1,0,17,19.6,27.9,999.9,23.6,4.4,12.74475153,1002,11.91889222
 2016-10-04,21.4,2.2,77,0.6,14.51,68076,화,11.94273,2054.86,0,0,29,15.6,29,1004.9,22.4,6.6,14.48893147,985,12.12459898
 2016-10-05,19.5,2.9,86,51.1,8.12,66398,수,11.94273,2053,0,0,24,17.5,27.2,1001,22.1,4.4,14.13179493,985,12.12459898
 2016-10-06,18.6,1.7,76,0,16.09,65864,목,11.94273,2065.3,0,0,31,13.6,23.5,1010.9,21,5.1,14.01814123,985,12.12459898
 2016-10-07,18.4,1.9,81,9.3,9.02,66082,금,11.94273,2053.8,0,0,29,16.5,24.8,1009.4,21.9,2.9,14.06453918,985,12.12459898
 2016-10-08,17.4,2,78,23.6,9.15,58538,토,11.94273,2092.09,0,1,23,10.3,21.8,1002.5,18,4.8,12.4589146,1009,11.83620416
 2016-10-09,12.8,2.5,58,0,17.27,53219,일,11.94273,2092.09,1,1,20,6.5,16.6,1009.8,14.6,4.9,11.32684711,1037,11.51661524
 2016-10-10,13.3,1.3,70,0,12.39,64320,월,11.94273,2056.82,0,0,25,7.4,21.4,1010.7,16.3,4.2,13.68952453,1002,11.91889222
 2016-10-11,14.5,1.1,76,0,10.05,65143,화,11.94273,2031.93,0,0,24,10,21.1,1010.1,16.5,3.4,13.86468745,985,12.12459898
 2016-10-12,15.1,1.4,70,0,13.71,64249,수,11.94273,2033.73,0,0,33,11.4,20.7,1012,18,4.5,13.67441327,985,12.12459898
 2016-10-13,14.5,1,72,0,10.81,65420,목,11.94273,2015.44,0,0,31,9.3,21.9,1013,17.2,4.2,13.92364264,985,12.12459898
 2016-10-14,15.2,1.1,74,0,13.76,64400,금,11.94273,2022.66,0,0,55,10.5,23.5,1015,17.2,3.2,13.7065513,985,12.12459898
 2016-10-15,16.7,1.3,75,0,12.62,56484,토,11.94273,2092.09,0,1,64,12.4,27.1,1014.9,19.6,3.7,12.02175223,1009,11.83620416
 2016-10-16,16,1.1,89,18.5,3.33,54441,일,11.94273,2092.09,0,1,46,15.4,19.5,1009.2,16.5,1.3,11.58693105,1037,11.51661524
 2016-10-17,17.7,1.3,84,0.3,10.69,65430,월,11.94273,2027.61,0,0,43,14.5,21.7,1007.9,18.2,2.6,13.92577099,1002,11.91889222
 2016-10-18,16.3,1.3,83,0,10.75,66241,화,11.94273,2040.43,0,0,41,11.2,24,1009.8,17.7,3.5,14.09837989,985,12.12459898
 2016-10-19,16.8,1.1,82,0,12.35,65157,수,11.94273,2040.94,0,0,55,14,24.3,1008,18.9,3.4,13.86766713,985,12.12459898
 2016-10-20,16.8,1.7,77,0.1,9.71,66271,목,11.94273,2040.6,0,0,54,12.9,25.8,1009,19.4,5,14.10476493,985,12.12459898
 2016-10-21,16.6,2.2,74,0.4,5.34,64898,금,11.94273,2033,0,0,32,15.7,22,1009.7,19.3,3.3,13.81254296,985,12.12459898
 2016-10-22,16.8,1.4,76,0.4,8.98,57118,토,11.94273,2092.09,0,1,34,14.5,22.8,1004.4,20.1,3.4,12.1566894,1009,11.83620416
 2016-10-23,14.4,2.7,76,2.3,3.35,54151,일,11.94273,2092.09,0,1,24,10.6,17.8,1006.9,13.8,2,11.525209,1037,11.51661524
 2016-10-24,14.2,1.8,71,0,12.42,65420,월,11.94273,2047.74,0,0,29,9,20.6,1007.3,16.4,3.9,13.92364264,1002,11.91889222
 2016-10-25,14.6,1.8,87,13.7,5.04,66171,화,11.94273,2037.17,0,0,28,12.5,17.5,1001.3,14,1.4,14.08348146,985,12.12459898
 2016-10-26,13.8,1.3,82,0,7.35,64893,수,11.94273,2013.89,0,0,37,10.5,16.3,1010,13,1.4,13.81147878,985,12.12459898
 2016-10-27,14.5,1.7,76,0,7.68,65786,목,11.94273,2024.12,0,0,44,8.6,20.9,1012.7,13.5,2.9,14.00154012,985,12.12459898
 2016-10-28,14.1,1.9,83,5.6,3.91,65408,금,11.94273,2019.42,0,0,34,10.2,18.4,1007.2,14.4,3.5,13.92108863,985,12.12459898
 2016-10-29,10.6,2.2,66,0.7,6.46,58250,토,11.94273,2092.09,0,1,31,3.5,11.2,1015.6,8.3,2.9,12.39761822,1009,11.83620416
 2016-10-30,8.1,1.6,55,0,13.95,54656,일,11.94273,2092.09,0,1,28,1.6,15.1,1019,8.6,3.8,11.6326905,1037,11.51661524
 2016-10-31,8.3,1.6,67,0.3,2.44,68282,월,11.94273,2008.19,0,0,30,0.7,8.2,1016.5,6,1.5,14.53277541,1002,11.91889222
 2016-11-01,4.6,2.6,51,0,13.78,68949,화,12.87518,2007.39,0,0,26,-2.4,6.6,1020.2,4.1,3.2,14.67473611,989,13.0183822
 2016-11-02,5.3,1.8,56,0.1,12.87,68711,수,12.87518,1978.94,0,0,34,-2.7,10.5,1016.7,5.4,2.2,14.62408147,989,13.0183822
 2016-11-03,8.1,1.4,71,0.1,10.23,68016,목,12.87518,1983.8,0,0,45,4.2,14.1,1011.4,10.8,2.7,14.47616139,989,13.0183822
 2016-11-04,10.2,1.6,72,0,9.96,67038,금,12.87518,1982.02,0,0,62,8.2,15.7,1005.6,11.6,2.1,14.2680091,989,13.0183822
 2016-11-05,13.2,1.8,77,0.2,8.81,58041,토,12.87518,2092.09,0,1,80,12.2,18.1,1003.5,15.4,2,12.35313578,1015,12.6849064
 2016-11-06,12.6,2.3,76,1.6,6.81,55010,일,12.87518,2092.09,0,1,37,11.9,18.3,1013.2,15.3,3.6,11.70803396,1033,12.46387222
 2016-11-07,13.1,1.6,75,1.5,6.95,65572,월,12.87518,1997.58,0,0,36,8.5,17.8,1012.3,13.8,2,13.95599351,1000,12.87518
 2016-11-08,8.2,2.9,63,1.7,9.58,68309,화,12.87518,2003.38,0,0,57,0.4,8.4,1014.8,7.4,2.8,14.53852194,989,13.0183822
 2016-11-09,4.3,1.9,56,0,12.44,67885,수,12.87518,1958.38,0,0,32,-3.2,8.6,1018.8,3.5,3,14.44828005,989,13.0183822
 2016-11-10,7.3,1.3,75,3.1,4.21,69906,목,12.87518,2002.6,0,0,38,1.5,9.8,1010.4,5.9,1.4,14.87841887,989,13.0183822
 2016-11-11,9.3,1.8,70,0.9,10,67352,금,12.87518,1984.43,0,0,0,6.2,14.2,1008.3,9.3,3,14.33483918,989,13.0183822
 2016-11-12,10,1.4,70,0,10.01,58495,토,12.87518,2092.09,0,1,44,5.1,16.7,1011.7,9.7,2.6,12.44976271,1015,12.6849064
 2016-11-13,12.6,1.1,80,3,6.03,55217,일,12.87518,2092.09,0,1,61,12.1,18.1,1010.9,13.4,2.1,11.75209073,1033,12.46387222
 2016-11-14,14.3,1.4,84,2.3,4.6,66834,월,12.87518,1974.4,0,0,51,10.2,15.8,1006.1,12.8,1.4,14.22459084,1000,12.87518
 2016-11-15,9.5,2.5,54,0,11.66,67832,화,12.87518,1967.53,0,0,47,2.5,10.2,1011.3,6,2.9,14.43699981,989,13.0183822
 2016-11-16,6.6,1.2,56,0,9.82,68765,수,12.87518,1979.65,0,0,47,0,12,1013.5,4.2,2.4,14.63557454,989,13.0183822
 2016-11-17,8.7,1.2,62,0,9.57,67768,목,12.87518,1980.55,0,0,40,4,16.5,1014,7.5,2.3,14.4233784,989,13.0183822
 2016-11-18,10,1.2,80,12.8,5.77,67877,금,12.87518,1974.58,0,0,54,4.9,14.6,1008.4,8.3,2.4,14.44657737,989,13.0183822
 2016-11-19,13.4,1.2,88,1.2,4.98,60212,토,12.87518,2092.09,0,1,79,9.9,18.6,1003.9,13,2.2,12.8151998,1015,12.6849064
 2016-11-20,12.2,1.8,69,0,9.97,55821,일,12.87518,2092.09,0,1,52,6.4,15.3,1011.2,10.5,3.5,11.88064286,1033,12.46387222
 2016-11-21,10.3,1.2,77,0.1,3.47,68476,월,12.87518,1966.05,0,0,38,5.1,14.6,1008.5,8.4,2.8,14.57406533,1000,12.87518
 2016-11-22,6.3,3,61,0.9,5.99,71284,화,12.87518,1983.47,0,0,50,-2.1,8.4,1012.8,5.6,2.5,15.17170502,989,13.0183822
 2016-11-23,3.1,2.7,45,0.1,8.63,72066,수,12.87518,1987.95,0,0,35,-4.8,3.6,1016.7,1,2.3,15.33814171,989,13.0183822
 2016-11-24,0.7,2.7,45,0,11.13,74022,목,12.87518,1971.26,0,0,32,-6.2,2.4,1017,0,2.3,15.75444628,989,13.0183822
 2016-11-25,1.9,1.6,54,0,9.17,73611,금,12.87518,1974.46,0,0,22,-3.5,6,1017.3,1.4,2.1,15.66697124,989,13.0183822
 2016-11-26,1.2,1.2,79,2.4,2.3,66203,토,12.87518,2092.09,0,1,29,-0.7,2.7,1013.4,0.2,0.7,14.09029217,1015,12.6849064
 2016-11-27,4.1,1.3,82,0.1,6.36,59455,일,12.87518,2092.09,0,1,47,0.5,6.6,1011.3,4,0.9,12.65408397,1033,12.46387222
 2016-11-28,3.8,2.1,62,0,9.69,73520,월,12.87518,1978.13,0,0,66,-1.4,5.6,1017.6,2.4,2.2,15.64760329,1000,12.87518
 2016-11-29,3.1,1.6,55,0.2,10.43,74156,화,12.87518,1978.39,0,0,68,-2.8,8.6,1022.5,1.6,2.4,15.78296612,989,13.0183822
 2016-11-30,6.2,1.2,76,2.5,3.67,74959,수,12.87518,1983.48,0,0,33,0.7,9.8,1015.6,4.7,1.6,15.95387235,989,13.0183822
 2016-12-01,6.5,3,55,0.1,8.72,72598,목,12.98636,1983.75,0,0,38,-1,7,1016.3,4.1,2.9,15.45136974,993,13.07790534
 2016-12-02,3,1.9,52,0,10.74,73589,금,12.98636,1970.61,0,0,49,-3.5,7.9,1020.7,1.8,2.2,15.66228888,993,13.07790534
 2016-12-03,4,1.1,63,0,9.26,62882,토,12.98636,2092.09,0,1,27,-0.7,11.3,1016.2,3.5,1.9,13.38346831,1009,12.87052527
 2016-12-04,5.3,1.1,69,0,3.92,58853,일,12.98636,2092.09,0,1,43,2,9.5,1008.1,4.2,1.2,12.52595751,1024,12.68199219
 2016-12-05,7.9,2.2,68,0.1,5.82,72596,월,12.98636,1963.36,0,0,69,0.5,10.3,1007.5,6.6,1.9,15.45094407,998,13.01238477
 2016-12-06,1.8,2.5,45,0,10.48,74652,화,12.98636,1989.86,0,0,78,-4.2,4.3,1015.7,0.8,2.4,15.88853211,993,13.07790534
 2016-12-07,1.6,1.4,67,0.1,5.44,76917,수,12.98636,1991.89,0,0,21,-2.7,7.5,1010.9,1.1,1.4,16.37060259,993,13.07790534
 2016-12-08,3.6,1.3,72,1.3,7.91,76313,목,12.98636,2031.07,0,0,49,-3,6.1,1007.5,1.6,1.2,16.24205046,993,13.07790534
 2016-12-09,4.6,2.6,61,1.3,8.33,73993,금,12.98636,2024.69,0,0,53,-2.9,4.2,1009.8,2.8,1.8,15.74827408,993,13.07790534
 2016-12-10,0.8,1.8,50,0,10.32,65024,토,12.98636,2092.09,0,1,31,-5.9,3.6,1016.5,-0.6,2,13.83936012,1009,12.87052527
 2016-12-11,0.1,1.3,52,0,10.3,61800,일,12.98636,2092.09,0,1,28,-6.1,6.4,1017.8,-1.4,2.1,13.15318122,1024,12.68199219
 2016-12-12,3.9,1,59,0.2,5.76,77426,월,12.98636,2027.24,0,0,28,-3,6.3,1013.6,2.2,1.8,16.47893542,998,13.01238477
 2016-12-13,5.4,1.7,70,0.3,5.21,76461,화,12.98636,2035.98,0,0,39,-0.4,8.8,1008.9,2.9,2.1,16.27354999,993,13.07790534
 2016-12-14,1.6,2.4,71,2.5,3.8,77634,수,12.98636,2036.87,0,0,49,-2.3,-0.1,1009.8,-0.1,1,16.52320503,993,13.07790534
 2016-12-15,-0.8,3.1,54,0.1,8.85,78945,목,12.98636,2036.65,0,0,42,-7.6,-1.5,1013.4,-2.2,1.9,16.80223125,993,13.07790534
 2016-12-16,-1.8,2.6,48,0,10.25,79966,금,12.98636,2042.24,0,0,28,-9.8,0,1017.2,-3.3,1.9,17.01953543,993,13.07790534
 2016-12-17,3.4,1.6,65,0,7.85,67116,토,12.98636,2092.09,0,1,28,-2.7,8,1018,0.7,1.3,14.28461021,1009,12.87052527
 2016-12-18,4.4,1.3,73,0.1,5.74,61057,일,12.98636,2092.09,0,1,50,2.7,8.1,1018.4,3.9,1.4,12.99504508,1024,12.68199219
 2016-12-19,7.2,1,86,4.9,3.7,76506,월,12.98636,2038.39,0,0,45,4.3,12,1013.8,6.2,1.5,16.28312755,998,13.01238477
 2016-12-20,7.3,1.2,85,0,7.65,74281,화,12.98636,2041.94,0,0,36,4.4,13.6,1016.5,4.6,1.9,15.80957046,993,13.07790534
 2016-12-21,8.7,1.8,88,24.2,4.38,74306,수,12.98636,2037.96,0,0,35,4.1,12.6,1011.1,5.8,1.6,15.81489132,993,13.07790534
 2016-12-22,8.4,3.7,82,14.4,1.35,73690,목,12.98636,2035.73,0,0,41,1.5,11,998.8,6.8,0.8,15.68378518,993,13.07790534
 2016-12-23,1.7,3.7,68,0.6,4.15,77048,금,12.98636,2035.9,0,0,32,-4.4,1.5,1009.9,0,0.9,16.39848393,993,13.07790534
 2016-12-24,0.5,1.6,68,0,6.07,66078,토,12.98636,2092.09,0,1,48,-4.3,1.1,1019.9,-0.5,1,14.06368784,1009,12.87052527
 2016-12-25,2.9,1,77,0.1,8,61186,일,12.98636,2092.09,1,1,0,-4.5,6.4,1019.3,0,1.3,13.02250075,1024,12.68199219
 2016-12-26,4.6,1.4,87,10.3,1.4,77204,월,12.98636,2037.75,0,0,49,1.3,4.4,1010.9,2.2,0.8,16.43168613,998,13.01238477
 2016-12-27,1.2,3.4,64,2.1,7.11,76864,화,12.98636,2042.17,0,0,44,-6.3,1.3,1012.5,0.6,2.1,16.35932235,993,13.07790534
 2016-12-28,-1.4,1.6,58,0,10.24,77863,수,12.98636,2024.49,0,0,36,-8.4,2.6,1019.1,-2.1,1.7,16.57194416,993,13.07790534
 2016-12-29,-1.3,2.7,53,0.2,9.43,77900,목,12.98636,2026.46,0,0,40,-7.2,-1.1,1019.8,-1.2,1.8,16.57981905,993,13.07790534
 2016-12-30,-1.4,1.7,56,0,9.8,76199,금,12.98636,2092.09,0,0,31,-9.1,1,1021.9,-3,1.2,16.21778731,993,13.07790534
 2016-12-31,1.7,1.4,71,0,6.27,63693,토,12.98636,2092.09,0,1,41,-3.6,5.7,1019,1.2,1,13.55607721,1009,12.87052527
 2017-01-01,3.2,1.2,76,0,7.1,59234,일,13.87093,2092.09,1,1,59,-1.6,6.9,1017.1,0.9,1,12.32061865,998,13.89872745
 2017-01-02,5.5,1.6,76,0,6.4,72901,월,13.87093,2026.16,0,0,82,1.8,9.2,1011.8,4.8,1.2,15.16334234,1011,13.72000989
 2017-01-03,3.6,1.7,64,0,9.23,75471,화,13.87093,2043.97,0,0,111,-2.3,7.7,1013.4,1.5,1.8,15.69790003,1008,13.76084325
 2017-01-04,3.8,1.3,68,0,8.09,75778,수,13.87093,2045.64,0,0,73,1,8.9,1013.2,3,2.2,15.76175575,1008,13.76084325
 2017-01-05,4.3,1.8,72,2,3.89,76304,목,13.87093,2041.95,0,0,51,-0.1,7.3,1016.6,2.4,2.3,15.87116328,1008,13.76084325
 2017-01-06,5.2,1.5,71,0.1,7.87,74060,금,13.87093,2049.12,0,0,36,2.5,11.4,1015.9,4.6,1.8,15.4044133,1008,13.76084325
 2017-01-07,4,1.1,75,0.1,6.88,64879,토,13.87093,2092.09,0,1,24,0,10.5,1010.9,3,1.9,13.49477357,986,14.06788032
 2017-01-08,7.2,1.7,73,1.6,6.27,59058,일,13.87093,2092.09,0,1,60,4,10.9,1003.9,5.7,1.9,12.28401081,998,13.89872745
 2017-01-09,4.4,3.1,60,0.1,8.17,75090,월,13.87093,2048.78,0,0,36,-3.1,4.3,1006.7,3.6,1.8,15.61865237,1011,13.72000989
 2017-01-10,0.4,3,52,0,8.84,76690,화,13.87093,2045.12,0,0,56,-7.4,1.1,1013.2,-1.3,2.2,15.95145093,1008,13.76084325
 2017-01-11,-1.7,2.6,46,0,9.9,78898,수,13.87093,2075.17,0,0,27,-9.4,1.5,1014.3,-2.2,1.9,16.41071294,1008,13.76084325
 2017-01-12,0.7,2.7,57,0.2,7.71,78403,목,13.87093,2087.14,0,0,21,-6.1,1,1007.6,-0.4,2.5,16.30775339,1008,13.76084325
 2017-01-13,-2.2,2.9,53,0.3,7.25,80079,금,13.87093,2076.79,0,0,26,-8.6,-1.4,1006.9,-3.1,1.7,16.65635988,1008,13.76084325
 2017-01-14,-5,3.8,42,0,10.83,69894,토,13.87093,2092.09,0,1,26,-10.5,-5.4,1014.8,-5.5,1.9,14.53788905,986,14.06788032
 2017-01-15,-4.8,2.3,43,0,11.44,66021,일,13.87093,2092.09,0,1,33,-11.5,-0.9,1017.2,-4.2,1.8,13.73230854,998,13.89872745
 2017-01-16,-3,1.6,51,0,11.08,80790,월,13.87093,2064.17,0,0,23,-8.9,4,1018.6,-2.8,2,16.80424724,1011,13.72000989
 2017-01-17,-1.7,1,55,0,8.39,81681,화,13.87093,2071.87,0,0,41,-7.1,3.4,1020.6,-2.3,1.5,16.98957444,1008,13.76084325
 2017-01-18,0.5,1.5,60,0,6.81,79959,수,13.87093,2070.54,0,0,64,-3,2.8,1019.5,-1.6,0.9,16.63139999,1008,13.76084325
 2017-01-19,0.1,1.3,65,0,8.83,80171,목,13.87093,2072.79,0,0,94,-4.9,4.7,1012.8,-0.9,1.6,16.6754958,1008,13.76084325
 2017-01-20,-1.7,3.4,69,3.3,5.52,81765,금,13.87093,2065.61,0,0,92,-7.8,-1.4,1011.5,-2.2,1.1,17.00704636,1008,13.76084325
 2017-01-21,-2.6,1.9,69,0.6,7.73,71225,토,13.87093,2092.09,0,1,53,-10,-0.9,1015.4,-3.6,1,14.81473585,986,14.06788032
 2017-01-22,-3.7,3.6,56,0.6,10.01,66749,일,13.87093,2092.09,0,1,51,-10.9,-3.3,1016.7,-2.7,1.4,13.88373188,998,13.89872745
 2017-01-23,-5.9,2.6,56,0.1,10.76,83657,월,13.87093,2065.99,0,0,64,-12.6,-4.1,1020.4,-4.9,1.5,17.40058066,1011,13.72000989
 2017-01-24,-4.7,2,55,0,12.03,82884,화,13.87093,2065.76,0,0,46,-11.6,-1.3,1023.4,-5,1.6,17.23979735,1008,13.76084325
 2017-01-25,-3.7,1.7,55,0,12.1,81686,수,13.87093,2066.94,0,0,37,-10.2,0.9,1023.4,-4.8,1.7,16.99061443,1008,13.76084325
 2017-01-26,-0.9,1.7,55,0.1,10.32,78670,목,13.87093,2083.59,0,0,51,-7.9,3.4,1015.8,-2.5,1.5,16.36328915,1008,13.76084325
 2017-01-27,1.5,3.1,48,1.2,11.82,62908,금,13.87093,2092.09,1,0,70,-5.7,3.1,1016.5,0.6,2.1,13.08480734,1008,13.76084325
 2017-01-28,0.5,1.2,48,0,11.57,56442,토,13.87093,2092.09,1,1,91,-8.2,4.3,1016,-1.4,2.3,11.73988517,986,14.06788032
 2017-01-29,3.3,1.1,76,3.9,1.66,57667,일,13.87093,2092.09,1,1,33,-0.9,2.5,1008.3,0.1,0.6,11.99468406,998,13.89872745
 2017-01-30,-1,3.5,63,1.1,8.97,62634,월,13.87093,2092.09,1,0,32,-7.9,-0.9,1014.4,0.1,1.6,13.02781559,1011,13.72000989
 2017-01-31,-2.9,1.7,55,0,11.26,77034,화,13.87093,2067.57,0,0,48,-9.9,0.2,1018.2,-1.8,1.9,16.02300262,1008,13.76084325
